geoid,name,history,source_url,sb2
3300101060,Alton,"Originally settled in 1770 primarily by farmers drawn to the highland areas for their reduced frost risk, Alton was incorporated on January 15, 1796, and named after Alton, a small market town in Hampshire, England. The town became an industrial center by the mid-19th century, notably producing corkscrews through the Rockwell Clough Company, though tourism emerged as the dominant economic force following the arrival of railroad service to Alton Bay in 1847.","https://en.wikipedia.org/wiki/Alton,_New_Hampshire",
3300378180,Wakefield,"Wakefield was incorporated in 1774 by Governor John Wentworth, who named it after Wakefield in Yorkshire, England, near the ancestral home of the Wentworth family. Initially settled by colonists from Dover and Somersworth after being granted in 1749, the town developed into an important sledge and stage stop between the seacoast and the White Mountains, with the Wakefield Inn, built in 1804, remaining as a testament to this role. The arrival of the Portsmouth, Great Falls and Conway Railroad in 1871 shifted the town's commercial center from the original Wakefield Corner to Sanbornville.","https://en.wikipedia.org/wiki/Wakefield,_New_Hampshire",
3301527940,Fremont,"Fremont was granted in 1764 by colonial governor Benning Wentworth under the name ""Poplin,"" later changing its name in 1854 to honor General John C. Fremont, the first Republican presidential candidate. Originally settled in the 1720s as part of Exeter, the area became notable for its eastern white pine trees reserved for Royal Navy masts, leading to the dramatic Mast Tree Riot of 1734 when residents disguised themselves to confront a surveyor enforcing timber restrictions. The town subsequently developed significant industrial enterprises, including the state's largest brickyard and the Spaulding & Frost Cooperage, one of the nation's oldest wooden barrel manufacturers.","https://en.wikipedia.org/wiki/Fremont,_New_Hampshire",
3300924340,Enfield,"Enfield was incorporated in 1761 by colonial Governor Benning Wentworth and initially named by settlers from Enfield, Connecticut, though it was renamed ""Relhan"" in 1766 to honor Dr. Anthony Relhan, before the name reverted to Enfield in 1784. The town became notable as the site of Enfield Shaker Village, established in 1793 as a utopian religious community known for innovative architecture, furniture craftsmanship, and the spiritual practices of the Shaker faith. The village gradually declined and eventually closed, with its remaining structures converted into a museum in 1986.","https://en.wikipedia.org/wiki/Enfield,_New_Hampshire",
3301509300,Candia,"Candia was established in 1743 as a settlement originally known as ""Charmingfare"" and was incorporated under its current name in 1763, having been named in compliment to Governor Benning Wentworth, who was once a prisoner on the island of Candia (an ancient name for Crete). Before its incorporation, Candia was part of Chester. The town was served by the Portsmouth & Concord Railroad, which was eventually abandoned in 1982, with its railbed now forming part of the Rockingham Recreational Trail.","https://en.wikipedia.org/wiki/Candia,_New_Hampshire",
3300512260,Chesterfield,"Chesterfield was incorporated on February 11, 1752, by New Hampshire Governor Benning Wentworth and named after Philip Stanhope, the 4th Earl of Chesterfield. The town served as the location of Fort Number 1, first in the line of forts bordering the Connecticut River. In 1772, Chesterfield became the birthplace of Methodism in New Hampshire when Philip Embury conducted the first Methodist religious services at a local farm, a legacy continued through Asbury Church, recognized as the oldest Methodist church in the state.","https://en.wikipedia.org/wiki/Chesterfield,_New_Hampshire",
3301319460,Dunbarton,"Dunbarton was incorporated in 1765 after being originally granted as ""Gorham's-town"" in 1735 and later re-granted as ""Starkstown"" in 1748. The town's name derives from Dunbartonshire in Scotland, the homeland of Archibald Stark, a prominent early settler. The community is historically significant as the birthplace of General John Stark, a major figure in the Continental Army during the American Revolution, and of Lewis and Clark Expedition member John Ordway.","https://en.wikipedia.org/wiki/Dunbarton,_New_Hampshire",
3301765540,Rollinsford,"Rollinsford was incorporated as a town in 1849, having been named in honor of the Rollins family, whose ancestor Judge Ichabod Rollins was the state's first probate judge. The town developed around textile mills established along the Salmon Falls River beginning in the 1820s, with the village of Salmon Falls founded in 1823 by investors led by James Rundlet to manufacture woolen cloth. The town's brick industrial architecture from its manufacturing heyday has since been repurposed as artist studios.","https://en.wikipedia.org/wiki/Rollinsford,_New_Hampshire",
3301301460,Andover,"Originally granted as ""New Breton"" in 1746 to soldiers who participated in the capture of Cape Breton Island, the town was settled in 1761 and incorporated under its current name in 1779. The name ""Andover"" was chosen to honor Phillips Andover Academy in Massachusetts, founded that same year by Samuel Phillips Jr., a friend of the town's regimental surgeon Dr. Anthony Emery. The town's economy later became centered around Proctor Academy, established in 1848, which developed into a prestigious preparatory school that remains central to the community today.","https://en.wikipedia.org/wiki/Andover,_New_Hampshire",
3300545460,Marlborough,"Originally granted as ""Monadnock No. 5"" in 1752, Marlborough was first settled in 1764 and incorporated under its current name in 1776. The town takes its name from settlers who emigrated from Marlborough, Massachusetts, which itself was named after John Churchill, the 1st Duke of Marlborough. During the 19th century, Marlborough developed a significant granite quarrying industry whose stone was used in prominent buildings throughout New England, including structures in Boston and at the College of the Holy Cross in Worcester, Massachusetts.","https://en.wikipedia.org/wiki/Marlborough,_New_Hampshire",
3301380020,Webster,"Webster was incorporated as a separate town in 1860, having previously been part of Boscawen. The municipality was named after Daniel Webster, a prominent American statesman. Prior to its independence, the area that would become Webster remained under Boscawen's jurisdiction for much of the nineteenth century.","https://en.wikipedia.org/wiki/Webster,_New_Hampshire",
3301131540,Greenfield,"Originally known as ""Lyndeborough Addition,"" the area was first settled by the Lynde family in 1753 and incorporated as a separate town in 1791, with the name ""Greenfield"" chosen to reflect its level, fertile ground. In 1953, the Crotched Mountain Rehabilitation Center began operations in the town, initially treating polio and cerebral palsy before expanding to serve thousands of children and adults with various physical and neurological disabilities. The town is also home to the Yankee Siege, a trebuchet that has set distance records at punkin' chunkin' competitions.","https://en.wikipedia.org/wiki/Greenfield,_New_Hampshire",
3301915060,Cornish,"Cornish was granted in 1763 and incorporated in 1765 by colonial governor Benning Wentworth, who named it for Sir Samuel Cornish, a distinguished admiral of the Royal Navy. The town was historically known as ""Mast Camp"" due to its role as a shipping point for tall masts floated downriver by English settlers. Since the late nineteenth century, Cornish has gained renown as a summer destination for artists and writers, particularly after sculptor Augustus Saint-Gaudens established his studio there in 1885, forming what became known as the Cornish Art Colony.","https://en.wikipedia.org/wiki/Cornish,_New_Hampshire",
3300987060,Woodstock,"Woodstock was incorporated in 1763 when colonial Governor Benning Wentworth granted the land and named it ""Peeling"" after an English town, though it was renamed ""Fairfield"" in 1771 and finally ""Woodstock"" in 1840, possibly inspired by Walter Scott's 1826 novel. The town's early economy centered on logging and sawmills powered by the Pemigewasset River. The arrival of rail transportation in the nineteenth century transformed Woodstock into a destination for tourists drawn to the White Mountains, leading to the construction of grand hotels and inns.","https://en.wikipedia.org/wiki/Woodstock,_New_Hampshire",
3301316980,Danbury,"Danbury was first settled around 1771 as part of Alexandria but incorporated as an independent town in 1795, with its name suggested by a settler from Danbury, Connecticut. The mountainous terrain that separated it from Alexandria prompted the separation, and the town later expanded by acquiring land from neighboring Wilmot and Hill. By the mid-19th century, the community had developed a significant industrial base, supporting seven sawmills, two shingle and lath mills, and a tannery alongside its agricultural economy focused on raising cattle and sheep.","https://en.wikipedia.org/wiki/Danbury,_New_Hampshire",
3300738820,Jefferson,"Colonial Governor Benning Wentworth initiated land grants in the area in 1765, though settlement remained sparse until Colonel Joseph Whipple established a presence in the late 18th century. Whipple initially named the town ""Dartmouth"" after the Earl of Dartmouth, but renamed it ""Jefferson"" after Thomas Jefferson, with the state legislature officially granting the charter on December 8, 1796. The town flourished as a premier summer resort destination during the early 1900s, featuring grand hotels like the Waumbek, though this era declined following the hotel's destruction by fire in 1928.","https://en.wikipedia.org/wiki/Jefferson,_New_Hampshire",
3300948980,Monroe,"Monroe was incorporated as a separate town in 1854 and named after President James Monroe, following its geographic separation from the rest of Lyman by Gardner's Mountain. The town's early history was shaped by notable figures including Peter Paddleford, who invented the wooden Paddleford Truss for covered bridges and constructed a significant span across the Connecticut River in 1833. The area also became geologically significant during the 1928-1930 construction of the Frank D. Comerford Dam, which provided valuable information about the deglaciation of the White Mountains.","https://en.wikipedia.org/wiki/Monroe,_New_Hampshire",
3301916340,Croydon,"Croydon was incorporated in 1763 and takes its name from Croydon, a suburb of London, England. The town gained prominence in the nineteenth century as the home of Ruel Durkee, a powerful political figure who inspired the character Jethro Bass in Winston Churchill's 1906 novel Coniston, which fictionalized the community and its politics.","https://en.wikipedia.org/wiki/Croydon,_New_Hampshire",
3300774180,Stratford,"Originally granted in 1762 as ""Woodbury,"" the town was regranted under its present name of Stratford in 1773. Located in Coos County along the Connecticut River, the settlement became an important center for log drives, which were significant enough to warrant a New Hampshire historical marker. The town's development was shaped by its position on major transportation routes, including U.S. Route 3 and the railroad that formerly connected it to the Grand Trunk Railway network.","https://en.wikipedia.org/wiki/Stratford,_New_Hampshire",
3300932180,Groton,"Groton was originally chartered as ""Cockermouth"" in honor of Charles Wyndham, Baron Cockermouth and Earl of Egremont, who served as Britain's Secretary of State for the Southern Department from 1761 to 1763. After the land was regranted in 1766 and renewed in 1772, Samuel Blood successfully renamed the town in 1796 after his hometown of Groton, Massachusetts. By 1859, the town's water resources had powered substantial industrial development, including ten sawmills, two gristmills, and a shingle and clapboard manufacturer.","https://en.wikipedia.org/wiki/Groton,_New_Hampshire",
3300311780,Chatham,"Chatham was established in 1767 when colonial Governor Benning Wentworth granted the town to Peter Livins and others, naming it in honor of William Pitt, the Earl of Chatham and British Prime Minister who had recently triumphed in the Seven Years' War. The town was regranted in 1770 by Governor John Wentworth to a group that included Samuel Langdon, the president of Harvard College and creator of an important early map of the region. In 1829, Chatham expanded by annexing part of the neighboring town of Conway.","https://en.wikipedia.org/wiki/Chatham,_New_Hampshire",
3301185940,Windsor,"Windsor was incorporated in 1798 and named after Windsor, Connecticut, the hometown of grantee John Campbell, who had previously given his name to the area known as ""Campbell's Gore."" The town was formed from surplus land in Hillsborough County and has developed as a small residential community, becoming home to several notable institutions including summer camps and retreat centers.","https://en.wikipedia.org/wiki/Windsor,_New_Hampshire",
3301147540,Merrimack,"Merrimack was incorporated as a town on April 2, 1746, when Governor Benning Wentworth signed a charter establishing the land between Pennichuck Brook and the Souhegan River as the Town of Merrymac. The town's name derives from the Merrimack River, which the Pennacook people named after the sturgeon fish that once populated the river in vast numbers. Matthew Thornton, a signer of the Declaration of Independence, lived and was buried in Merrimack, and the town transformed from an agricultural community to a suburban bedroom community following the arrival of the Boston and Maine Railroad in the nineteenth century.","https://en.wikipedia.org/wiki/Merrimack,_New_Hampshire",
3301533060,Hampton,"First called the ""Plantation of Winnacunnet,"" Hampton was settled in 1638 by parishioners led by Reverend Stephen Bachiler, an Oxford University graduate who named the town after Hampton, England, where he had previously preached. The town was incorporated in 1639 and was one of four original townships chartered by the Massachusetts General Court. A notable early event occurred in 1683 when Hampton councilman Edward Gove rebelled against the royal governor and became the only person in New Hampshire history to receive a sentence of hanging, drawing, and quartering, though King James II later commuted his punishment.","https://en.wikipedia.org/wiki/Hampton,_New_Hampshire",
3301912900,Claremont,"Claremont was granted as a township on October 26, 1764, by colonial governor Benning Wentworth to Josiah Willard, Samuel Ashley, and others, though settlers did not arrive in significant numbers until 1767, many coming from Connecticut towns. The city takes its name from Claremont, the country mansion of Thomas Pelham-Holles, 1st Duke of Newcastle, Earl of Clare. Water power from the Sugar River drove Claremont's industrial development during the nineteenth century, transforming it into a prosperous mill town producing textiles, machinery, and paper, while the city later became a landmark case in educational equity when its school district sued the state of New Hampshire in 1989 over funding disparities.","https://en.wikipedia.org/wiki/Claremont,_New_Hampshire",
3301703460,Barrington,"Barrington was incorporated in 1722 and named after Samuel Shute, the colonial governor of Massachusetts and New Hampshire who owned Barrington Hall. Initially slow to develop due to rocky soil, the town became a major industrial center by 1810, ranking as the third largest in New Hampshire with iron smelting as its primary industry, powered by water from the Isinglass River and its tributaries. In 1820, the town's land area was reduced by approximately half when Strafford was set off as a separate municipality due to the considerable distance residents had to travel for town meetings.","https://en.wikipedia.org/wiki/Barrington,_New_Hampshire",
3301562500,Plaistow,"Plaistow was officially established as a town in 1749 following the resolution of a boundary dispute between the Province of Massachusetts Bay and the Province of New Hampshire. The town is the only town outside the United Kingdom with the name Plaistow. In 1776, its western portion separated to form the independent town of Atkinson.","https://en.wikipedia.org/wiki/Plaistow,_New_Hampshire",
3301726020,Farmington,"Farmington was incorporated in 1798 as a separate township after residents of the Northwest Parish of Rochester petitioned for independence from supporting a distant meetinghouse. The town's name derives from its agricultural character, though the area was originally known to the Abenaki people as Chemung, ""canoe place,"" for its three rivers used in transportation. During the 19th century, Farmington became known as ""The Shoe Capital of New Hampshire"" following the Civil War, when numerous shoe factories flourished before the industry declined due to the Panic of 1893.","https://en.wikipedia.org/wiki/Farmington,_New_Hampshire",
3301540100,Kingston,"Kingston, New Hampshire was incorporated in 1694 when King William III of England granted a royal charter establishing the town as ""Kingstown,"" named in honor of the King. Originally part of Hampton, the town's establishment became possible following King Philip's War and subsequent peace treaties with local Native American tribes. The town is historically significant as the home of Josiah Bartlett, the second signer of the Declaration of Independence, whose house still stands in Kingston today.","https://en.wikipedia.org/wiki/Kingston,_New_Hampshire",
3301108100,Brookline,"Brookline was granted as a town in 1769 under the name ""Raby,"" christened by Colonial Governor John Wentworth after his cousin, the 4th Earl of Strafford. The town was renamed Brookline in 1798 at the suggestion of a resident originally from Brookline, Massachusetts. Historically known for lumber, charcoal, and cask production, Brookline gained national attention in 1997 when community members participating in traditional Fourth of July bell-ringing at the Congregational church were arrested, prompting an investigation into the police department for alleged excessive force.","https://en.wikipedia.org/wiki/Brookline,_New_Hampshire",
3300349380,Moultonborough,"Moultonborough was chartered in 1763 by colonial Governor Benning Wentworth and officially incorporated on November 27, 1777, taking its name from at least sixteen settlers of the Moulton family who were among the first European grantees from Hampton, New Hampshire. Jonathan Moulton, who would later become a brigadier general and one of the wealthiest men in the province at the start of the American Revolution, was elected town clerk at the first recorded town meeting on March 31, 1777. The town is also notable as the site of the first known bear attack in Northern America, which occurred in August 1784 when a young child was fatally attacked by a bear while tending livestock.","https://en.wikipedia.org/wiki/Moultonborough,_New_Hampshire",
3301300660,Allenstown,"Allenstown was granted in 1721 and officially incorporated on July 2, 1831, taking its name from 17th-century provincial governor Samuel Allen. Following the Civil War, the town experienced significant industrial development centered around Suncook when French Canadian workers immigrated to labor in textile mills, including the China Mill constructed in 1868. The town later suffered substantial damage during the 2006 Mother's Day Flood, which prompted the federal buyout and demolition of fourteen flood-prone homes.","https://en.wikipedia.org/wiki/Allenstown,_New_Hampshire",
3301517140,Danville,"Originally incorporated as the parish of Hawke in 1760, the town was named after British Admiral Edward Hawke and later renamed Danville in 1836 for reasons that remain unclear. The community's early history was marked by significant hardship, including the Tuckertown smallpox epidemic of 1781-1782, during which Reverend John Page died while ministering to afflicted residents. As industrialization gradually reached the rural area, residents engaged in farming alongside emerging home industries such as sawmills, cooperages, and shoe production that supplied regional trade networks extending to Massachusetts port cities.","https://en.wikipedia.org/wiki/Danville,_New_Hampshire",
3301306260,Boscawen,"Originally called Contoocook by the Pennacook people, the settlement was incorporated as the town of Boscawen on April 22, 1760, by Governor Benning Wentworth, who named it after British Admiral Edward Boscawen in honor of his distinguished service at the Siege of Louisbourg. The community developed into a prosperous mill town due to its advantageous location between the Merrimack and Contoocook rivers, eventually becoming known for its diverse industries including cotton mills, woolen factories, and numerous sawmills. In 1846, Boscawen's postmaster gained national distinction by issuing provisional postage stamps before the official U.S. postal issue was released the following year.","https://en.wikipedia.org/wiki/Boscawen,_New_Hampshire",
3301931220,Grantham,"Incorporated in 1761, Grantham was named after Thomas Robinson, 1st Baron Grantham, who served as Secretary of State for the Southern Department from 1754 to 1755. Early settlement was established by the Howe, Dunbar, and Leavitt families, who received land through the charter granted to Baron Grantham and subsequently had hills in the town named after them. The community remained part of Cheshire County until 1827, when county divisions reorganized the region to place Grantham within Sullivan County.","https://en.wikipedia.org/wiki/Grantham,_New_Hampshire",
3301378580,Warner,"The town was initially granted in 1735 as ""Number One"" to settlers from Amesbury, Massachusetts, then regranted in 1749 as ""Jennesstown"" before being destroyed during the French and Indian War. It received its final name in 1774 when incorporated as ""Warner,"" honoring Jonathan Warner, a prominent Portsmouth citizen and relative of Governor John Wentworth. A devastating tornado struck on September 9, 1821, creating a 16-to-18-mile path of destruction that killed four people and devastated the community's houses and forests.","https://en.wikipedia.org/wiki/Warner,_New_Hampshire",
3301149140,Mont Vernon,"Mont Vernon was incorporated in 1803 after breaking away from the neighboring town of Amherst following a dispute over the parish. The town's name was inspired by Mount Vernon, the plantation home of George Washington, though its spelling has remained distinctive without the ""u"" since the original town charter, despite a brief attempt by a local hotel owner to add one in the late 1800s. Originally an agricultural community, Mont Vernon transitioned into a popular summer resort destination by the late 1890s, attracting tourists from Boston who sought refuge in its hills, though this prosperity declined with the rise of automobile travel and was ultimately ended by the Great Depression.","https://en.wikipedia.org/wiki/Mont_Vernon,_New_Hampshire",
3301533460,Hampton Falls,"Hampton Falls was incorporated as an independent town in 1726, having previously existed as the Third Parish of Hampton beginning in 1709. The town's name derives from its geographical features, particularly the numerous falls on the Taylor River that provided water power for early mills. Notable historical events include a devastating outbreak of Throat Distemper (likely diphtheria) in 1735-1736 that killed 214 residents, and the town's emergence as one of the leading manufacturing towns in the entire state of New Hampshire around the time of 1770.","https://en.wikipedia.org/wiki/Hampton_Falls,_New_Hampshire",
3301539780,Kensington,"Kensington was incorporated in 1737 by New Hampshire governor Jonathan Belcher, having previously been a parish of Hampton. The town received its name from Baron Kensington, the owner of Kensington Palace in London, making it one of only three towns among the twenty-seven granted by Governor Belcher that were actually given names. Today, Kensington is home to sixteen glacial drumlin hills, with Indian Ground Hill being the highest point in the area.","https://en.wikipedia.org/wiki/Kensington,_New_Hampshire",
3301117780,Deering,"Deering was incorporated on January 17, 1774, by New Hampshire Governor John Wentworth, who named it after his wife Frances Deering Wentworth's maiden name. First settled around 1765, the town's hills and valleys were well suited for agriculture, supporting industries including sawmills, a gristmill, and a clothing factory by the mid-19th century. The population grew from 928 residents at the first census in 1790 to 1,904 by 2020.","https://en.wikipedia.org/wiki/Deering,_New_Hampshire",
3300582660,Westmoreland,"Originally known as ""Great Meadow,"" Westmoreland was first granted in 1735 as ""Number 2,"" a Connecticut River fort town designed to protect colonial settlements, and was regranted in 1752 under its current name, derived from John Fane, the 7th Earl of Westmorland. Early settlers who arrived beginning in 1741 faced repeated attacks from indigenous peoples who had traditionally used the region for hunting and fishing. Among the town's notable landmarks is the Park Hill Meetinghouse, constructed in 1762 with a Paul Revere bell, which is considered one of New England's most beautiful churches.","https://en.wikipedia.org/wiki/Westmoreland,_New_Hampshire",
3301127140,Francestown,"Francestown was incorporated in 1772 and takes its name from Frances Deering Wentworth, the wife of colonial governor John Wentworth. The town capitalized on its strategic location along the Second New Hampshire Turnpike, the sole route between Boston and Vermont, by collecting tolls from passing coaches and wagons. High-quality soapstone mining operations flourished in the area from 1792 until 1912, contributing significantly to the local economy during that period.","https://en.wikipedia.org/wiki/Francestown,_New_Hampshire",
3301366980,Salisbury,"Salisbury, New Hampshire was originally granted as ""Baker's Town"" in 1736 while still part of Massachusetts, then re-granted in 1749 as ""Stevenstown"" after Colonel Ebenezer Stevens of Kingston, New Hampshire, before finally receiving its current name upon incorporation in 1768. The town's location shifted to the New Hampshire side following the established border between Massachusetts and New Hampshire. Notable figures from Salisbury include Daniel Webster, who later became a U.S. congressman and senator from Massachusetts, and Ezekiel A. Straw, who served as the 34th governor of New Hampshire.","https://en.wikipedia.org/wiki/Salisbury,_New_Hampshire",
3300958500,Orford,"Orford, New Hampshire was incorporated in 1761 by Governor Benning Wentworth and named after Robert Walpole, Earl of Orford, who served as Britain's first prime minister. The town was settled beginning in 1765 and developed into a prosperous manufacturing center by the nineteenth century, featuring numerous mills and factories alongside its agricultural base. A notable resident, Samuel Morey, made significant contributions to maritime innovation by demonstrating the first paddlewheel steamboat on the Connecticut River in 1793.","https://en.wikipedia.org/wiki/Orford,_New_Hampshire",
3300110660,Center Harbor,"Center Harbor, incorporated in 1797 after separating from New Hampton, derives its name from both its geographic position between the harbors of Meredith and Moultonborough and from the Senter family's substantial landholdings in the area. The town gained historical significance as a landing point for lake steamers and stagecoaches that made it a popular summer destination, and it was the site of the first intercollegiate sporting event in the United States when Harvard defeated Yale in a rowing regatta on Lake Winnipesaukee in 1852.","https://en.wikipedia.org/wiki/Center_Harbor,_New_Hampshire",
3301900260,Acworth,"Acworth was originally chartered in 1752 as ""Burnet"" but remained unsettled due to the French and Indian War; it was regranted in 1766 and renamed after Sir Jacob Acworth, a former Surveyor of the Royal Navy. The town was first permanently settled in 1768 by families from Londonderry and incorporated in 1772 by Governor John Wentworth. Following the American Revolution, Acworth experienced rapid growth, and by 1859 it had developed into an agricultural center with diverse water-powered industries including mills and manufacturing facilities along the Cold River.","https://en.wikipedia.org/wiki/Acworth,_New_Hampshire",
3300761780,Pittsburg,"Pittsburg was incorporated in 1840 and derives its name from William Pitt, Prime Minister of Great Britain. Prior to its formal incorporation, the area had been settled around 1810 as the Territory of Indian Stream and briefly functioned as an independent microstate during the 1830s called the Republic of Indian Stream, created due to an ambiguous boundary dispute between the United States and Canada.","https://en.wikipedia.org/wiki/Pittsburg,_New_Hampshire",
3300713940,Columbia,"Columbia, New Hampshire was originally chartered in 1762 as ""Preston,"" named after a Scottish viscount, but was renamed ""Cockburn Town"" in 1770 when new grantees including Sir James Cockburn took over the settlement and it was formally incorporated on December 16, 1797. Governor John Langdon changed the town's name to Columbia in 1811 during the lead-up to the War of 1812. The town's mountainous terrain and quality soil supported important industries including maple sugar production and lumber operations, with resources transported down the Connecticut River to regional markets.","https://en.wikipedia.org/wiki/Columbia,_New_Hampshire",
3300979380,Waterville Valley,"The area was first settled during the 1760s and officially incorporated as ""Waterville"" in 1829, later adopting the name ""Waterville Valley"" in 1967. The town developed into a resort destination, particularly known for winter recreation at Waterville Valley Resort. Since 1994, it has hosted the Russell Sage Foundation Summer Institute in Behavioral Economics, which played a significant role in the early development of that academic field.","https://en.wikipedia.org/wiki/Waterville_Valley,_New_Hampshire",
3300918740,Dorchester,"Dorchester was originally granted by Governor Benning Wentworth in 1761 and named after Dorchester in Dorset, England, though settlement did not begin in earnest until it was regranted to 72 settlers in 1772. The first residents, Benjamin Rice and Stephen Murch, came from Connecticut by way of Hanover and established what would become a thriving industrial center. By the mid-nineteenth century, the town's economy had developed significantly, with eleven sawmills, in addition to several clapboard and shingle mills, operating there by 1859, along with charcoal manufacturing operations.","https://en.wikipedia.org/wiki/Dorchester,_New_Hampshire",
3300565700,Roxbury,"Roxbury was incorporated in 1812 from portions of the neighboring towns of Nelson, Marlborough, and Keene. The town developed as a hill farm community with scattered mills, and its extensive granite quarries became notable contributors to major construction projects, including stone used for New York's state capitol building in Albany. The town experienced significant population decline following the Civil War, as a high percentage of male residents were killed in battle, prompting many survivors to relocate to mill villages or the American Midwest in search of better opportunities.","https://en.wikipedia.org/wiki/Roxbury,_New_Hampshire",
